ensis,|1
idem|1
souvent|4
employé|2
eōa,|1
eōum|1
Ēōi,|1
anos|1
numerus,|3
epopis,|1
epotavi,|1
epotum|1
epulatio|1
ĕquĭtis,|1
Tuticus,|1
ērāsi,|1
ērāsum|1
coord.|3
erexi,|1
erectum|1
ērĭpŭi,|1
ēreptum|1
ērōsi,|1
ērōsum|1
bŭi|4
Erycis,|1
escendi,|1
escensum|1
eos,|1
ocis,|2
essem...|1
ēsu|1
lapis,|1
ēvāsi,|1
ēvāsum|1
nŭi|3
ēvexi,|1
ēvectum|1
ēvelli|1
ēvulsum|1
everri,|1
eversum|1
ēverti,|2
ēversum|2
evilui|1
evolvi,|1
evolutum|1
mitum|1
exăcŭi|1
cūtum|1
exalbui|1
exarsi,|1
exarsum|1
exarui|1
candŭi|1
excellui|1
inus.|1
fréq.|4
exclamo|1
excordis|1
f.pl.|1
culpsi,|2
culptum|2
excurri|1
excursum|1
sĕcŭi,|8
exedam|1
exēdi,|1
exēsum|1
(c.|2
xenia]|1
ercŭi,|1
ercitum|1
[inus.l|1
ĕrŭi,|2
hibŭi,|1
hibitum|1
exiet,|1
exient|1
ultum|3
exstĭtī|2
l'adv.|2
exitiose,|1
exlegis|1
ŏlēvi,|2
ŏlētum|1
ordiri,|1
orsus|2
oriri,|1
exossis|1
expati|1
expavi|2
expendi,|1
expensum|1
gisci,|1
experrectus|1
gi,|1
gĭtum|1
expertus|1
expertis|1
expĕtīvi|1
expĕtītum|1
explevi,|1
expletum|1
liber|1
explĭcŭi|1
explĭcātum|1
porrexi,|3
porrectum|4
pŏposci,|1
poscĭtum|1
prompsi|2
idi,|1
issum|1
causa,|1
exsolvi,|1
exsŏlūtum|1
ortis|1
splendui|1
exspŭi,|1
exsputum|1
exstinxi,|2
exstinctum|2
exstruxi,|2
exstructum|2
ius|3
exterrŭi,|1
exterritum|1
timui|1
extŭli|1
extorpesco|1
tumui|3
unctum|10
exŭi,|1
exutum|1
făbri,|1
Papirius,|1
fabrefacio|1
ītidis,|2
fēlis|2
sĕcis,|2
faecis,|1
fĕfelli,|1
falsum|1
falcis,|1
futur|1
fari|1
farris,|1
farsi,|1
fartum|1
fārier|1
fatur,|1
fastuum,|1
fassus|1
fătisci,|1
rŏsa,|1
ĭōrum|3
favi,|1
fautum|1
favoris,|1
făcis,|1
archaïque|1
fellis,|1
campi,|3
C.-Aur.|1
Acut.|1
3,|3
16|2
fēnograecum,|1
Th.-Prisc.|1
ferbesco|1
[ferire|1
panis,|3
tŭli|2
fertiliter,|1
ferbŭi|1
fervi,|1
era,|12
erum|12
fibra,|1
fibrum|1
fĭbri,|1
[fictilis)|1
jussi,|2
jussum|2
foedus|1
voc.|1
Plin.|5
28,|1
174|1
fimus,|1
fini,|1
préposition|1
(mot|2
sabin,|1
hircus|1
[firmus}|1
p.-adj.|1
figo|1
flaccŭi|2
flexum,|1
flevi,|1
fletum|1
flōris,|1
fluentis|2
fluxe,|1
palmes,|1
foci,|1
calcei,|1
follis,|1
fomitis,|1
fontis,|1
faris,|1
fari,|2
fatus|2
verbe|1
défectif.|1
forctus,|1
Tab.|1
forficis,|1
fororum,|1
forus|1
forire|1
formae,|1
servus,|1
forte|2
fors|1
insulae|1
fŏri,|1
fossoris,|1
fostis,|1
frăcŭi|1
gera,|2
gerum|2
fragose,|1
fragranter,|1
e.|2
frăcis,|1
frĕmŭi,|1
frĕmĭtum|1
frēsum|1
(abl.|2
frigoris,|1
frondis,|1
frontis,|1
frux|1
nisci,|1
nītus|1
fruntis,|1
frŭi,|1
frŭĭtus|1
frūgis|1
(dat.|2
frūgi;|1
frūge;|1
frūgem;|1
marquant|2
répugnance|2
fŭas,|1
fŭat,|1
fucate,|1
fŭĕro|1
fugaciter,|1
fulsi,|4
fultum|5
fulgenter,|1
equus|1
res,|1
furis,|2
furacĭtĕr,|1
uris|1
furfuri,|1
Plaut.,|1
plus|4
furfures,|1
furere|1
furti,|1
fŭtŭi,|1
fŭtūtum|1
āi,|1
Gāia,|1
nux|1
tribus,|11
Liv.|1
27,|1
6,|1
3|2
ūris,|4
Gangărĭdes,|1
ganglĭi,|1
gastĕris,|1
gāvīsus|1
gausăpēs|1
gĕmŭi,|1
gĕmĭtum|1
Gēnĕsareth|1
Mana,|1
ludi,|1
gĕnĭi,|1
gentis,|1
gĕnūs,|1
genuini|1
tri|1
gĕrănītis,|1
arx|1
modus,|2
mŏdus,|1
Florus,|1
yi,|4
i.,|1
gĕnŭi,|3
gĕnĭtum|3
souvt|1
gingivae,|1
Gitti,|1
ordint|2
cervix|1
glandis,|2
Livii,|1
abst|1
Glanum,|1
glaucis,|1
eugalacton|1
arch|1
glīris,|1
glītis,|1
pass.|1
globo|1
glomerate,|1
glōris,|1
glupsi,|1
glūtis,|1
ĕos,|4
f.)|3
promontorium,|1
ynos,|1
īgis,|2
grātus|1
grĕmĭalis|1
grĕgis,|1
grŭis,|1
grypis,|1
pagus|1
civitas|1
plastes|1
vitrum,|1
hahahe|1
halec-|1
composés|1
es|1
ăgis,|4
haltērum,|1
hammoniacus...|1
Hampsĭcŏrās,|1
ĕtis|4
hēlŭo,|1
hēlŭor|1
helusa,|1
ētos,|2
ītĭdis|1
anser,|1
aedoeŏn|1
ōis,|1
Cĕras,|1
appeler|1
hexăgōnus,|1
haec,|1
hōc|1
haecĕ,|1
hōcĕ|1
haecĭnĕ|1
hocĭnĕ|1
pron.-adj.|8
dém.|2
exclam.|1
Hyempsās,|1
hĭĕmis,|1
hĭlărus,|1
hillae,|1
Thermae,|1
ŏontis,|1
hŏnōs,|1
vacca,|1
horrŭi,|1
prŏtĕrŏn|1
ĭōrum,|3
ychis,|2
ībĭdis|1
īcădis,|1
īci,|2
Īdae,|1
qui...|1
idem...|4
ac...|1
atque...|1
et...|1
ut...|1
ĕădem,|1
ĭdem|1
ovis,|1
īdŭum,|1
u,|1
nōvi,|2
nōtum|2
contractée|1
īlĭcis,|1
Īlĭae,|1
īlĭum,|1
Ilias|1
illă,|1
illŭd,|1
lēgis|1
Illibĕris,|1
illaec,|1
illuc,|1
illīqui|1
ere|6
Aug.|2
imbecille,|1
imbris,|1
bĭbi|1
mugii|1
mutui|1
pallui|1
partis|1
gra,|5
grum|5
plexi,|1
plexum|2
implevi,|1
impletum|1
plĭcŭi|1
plĭcĭtum|1
vestis,|1
[in,|2
privatif|2
portus|1
ŏtis,|1
nomen,|1
imprōlus|1
ĭnarsi|1
ĭnārŭi|1
lui|1
canui|2
incessi,|1
incessum|1
incendi,|1
incensum|1
cessivi,|1
verbum|1
fossa,|1
cinŭi,|1
centum|2
incitate,|1
rŭi|4
incolŭi,|1
incultum|1
Tert.|2
incoxi,|1
incoctum|1
crēbui|2
incrĕpŭi|1
incrĕpĭtum|1
incrēvi|1
incurri|1
incursum|1
ūdis,|3
indĭgŭi|1
indeptus|1
indŏlŭi|1
indulsi,|1
indultum|1
indŭi,|2
indūtum|2
ĭnermus,|1
ĭnertis|1
ĭnest|1
infĕrĭus,|1
inferus|3
infra|1
intŭli,|1
illātum|1
v.|1
défectif|1
incipit|1
flexum|3
influxi,|1
influxum|1
cavi|1
cātum|1
ulsi,|1
mŭi|2
imago,|1
ingentis|1
dŭi|4
grŭi|1
horrui|1
injēci,|2
injectum|2
ŭgis|1
nātus|4
innīti,|1
innixus|1
nōtŭi|1
ūtum|1
ŏlĭtum|1
ĭnŏpis|1
inquis,|2
inquit,|2
irrŭi|2
f;|1
sĕnŭi|2
psi|2
sĭlŭi,|1
instĭtī,|1
instĭtum|1
insonui|1
insontis|1
inspirate,|1
inspŭi,|1
insputum|1
instinxi,|1
instinctum|1
instĭtŭi,|1
instĭtūtum|1
instĭtī|1
instruxi,|1
instructum|1
bris|1
inesse,|1
infŭi|1
insumpsi,|1
insumptum|1
insurrexi,|1
insurrectum|1
intābŭi|1
tĕgra,|1
tĕgrum|1
intendi,|1
intentum|1
tĕpŭi|3
intercapedino,|1
cŭtis|1
ăre|1
interduo,|1
fātur,|1
fāri,|1
fātus|1
ĭŭs|1
micui|1
novi,|3
notum|4
quĭētum|2
rēgis,|2
termini,|1
serŭi|1
stinxi,|2
stinctum|2
interesse,|1
interfŭi|1
vulsi,|1
vŏmŭi,|2
vŏmĭtum|2
testis|1
intimide,|1
tŏnātum|1
intorte,|1
Virg.|2
Hor.|2
intremui|1
préfixe|2
rupŭi,|1
intuitus|1
intumui|1
unxi,|7
ursi|3
inussi,|1
inustum|1
vasi,|1
vasum|1
invalui|1
invexi,|1
invectum|1
inveteravi|1
vīdi,|5
vīsum |1
invisi,|1
invisum|1
Ĭūs|1
Ii,|1
ipsa,|1
ipsum|1
ipsus|1
īrasci,|2
īrātus|2
Īrĭdis|1
īris|1
Iri,|2
irrāsum|1
irrausi|2
ucis|1
irritate,|1
irrite|1
ravi,|1
irrubui|1
irrugii|1
ea,|1
id|1
Isei,|3
ista,|1
istud|1
(gén.|2
Istri,|1
istaec,|1
istoc|1
ĭtĭnĕris,|2
verbum,|1
Ityos,|1
iyngis,|1
jăcŭi,|1
jactum|2
Jăpheth,|1
jŏcŭr,|1
jĕcŏris|1
jejuniosus,|1
Jesus|1
Christus|1
joculor,|1
joci,|1
Joverum|1
(plur|1
(jugis]|1
Jovis,|2
jūris,|1
jūrisjūrandi,|1
ĭnĭs|3
ūtis,|5
jūtum|1
lettre|1
l'alphabet|1
Kānus|1
Karlus,|1
-ārĭus|1
indéclin.|1
lābis,|1
ĕre |1
lactis,|1
cessīvi|1
cessītum|1
grec|1
laesi,|1
laesum|1
ăpis,|1
Lampi,|1
gŭi|1
lartis,|1
Lăris,|1
largīri,|1
largītus|1
lătui|1
tabula,|1
Laudis,|1
laudis,|1
lāvi,|1
lautum|1
lecti,|1
ĕgis,|1
lendis,|1
lentis,|1
acra|1
Lepteacra,|1
centauriŏn|1
mauv.|1
orth.|1
Lētōĭus|1
leuci,|1
levate,|1
ĭri,|2
lĕve|1
lēgis,|1
libri,|1
Julia,|1
lĭbĭtum|1
124|1
gĕri,|1
pendis,|1
Libis,|1
libis,|1
Aegyptĭi,|1
fābŭlae,|1
lĭcŭi,|1
lĭcĭtum|2
lĭcĭtus|1
lĭcŭit|1
lĭēnis|1
limate,|1
līmĭtis,|1
linxi,|1
linctum|1
ĕrum |1
līqui|2
lintris,|1
lĭcŭi|1
līquĕris,|1
lītis,|1
-ū,|2
lĭtū,|1
locaverim|1
ars,|2
ātis.|1
bos|1
lŭcrī|1
fīo|1
luctĭtor,|1
luxi,|2
luctum|2
luntris,|1
lŭĭtūrus|1
lupāri|1
lŭpi,|1
ĭi,m.|1
luteus|1
cīvĭtās|1
luo|1
lūcis,|1
luxāri|1
luxisti|1
lyntrārĭus|1
lyncis,|1
Lyrnēsĭus|1
cra,|3
crum|3
cri,|4
Maenălŏs,|1
Maenălus,|1
ortis,|2
alis,|4
majus,|1
majoris|1
acis|3
fabra,|1
fabrum|1
loqui|1
mavis,|1
malle,|1
malui|1
mertis,|1
indecl.|1
mansi,|3
manus|2
pretium|2
ŭis|1
sŭēvi,|1
sŭētum|1
Mantium,|1
mittere,|1
mana,|1
manum,|1
Martis,|1
maris,|1
phénicien)|1
mātūrŭi|1
māvelim,|1
māvellem,|1
magis|1
me|4
Hercules|3
juvet|3
mellis,|1
sinus|2
ănis,|1
ănos,|2
mĕlĭus|1
bonus|3
Mĕlĭtē,|1
mĕmĭnisse|1
luna,|1
mentis,|1
mentītus|1
mercēdis,|1
mercis,|1
turba,|1
mĕtŭi,|1
mĕtūtum|1
mĕa,|1
mĕum|1
mĭcŭi|1
ybis,|1
satisfactum|2
satisfieri|2
mīlĭtis,|1
minxi|2
minctum|1
Jupiter,|1
Minicianus|1
parum|2
mĭnĭmo|1
ŏpĕre|1
parvus|4
Mnisus|1
Mnyzus,|1
ōis|1
mĭnŭtum|1
mĭnurrĭo,|1
minutus|1
misereor|1
miseritus|1
mistum...|1
moenitus,|1
molle|1
montis,|1
Mopsuestĭa,|1
morate,|1
momordi|1
morsum|3
mortŭus|1
mori|1
mortis,|1
Mortis,|1
mōris,|1
Mūgĭōnis|2
porta|4
bĕris|1
mulxi|1
mulctum|2
plĭcis|4
postclass.|2
munite,|1
mūris,|1
myăcis,|1
pira,|4
Scŏpŭli,|1
myrtus|1
īre;|1
nancior,|1
nancisci,|1
nactus|1
nantis|2
Nāris,|1
naris|1
ecis,|1
ycis|1
nātŭs,|1
nauteae,|1
necessus|1
nĕcāvi|1
nĕcātum|1
nexui|2
[nec|1
otium|1
nullĭus|1
;|4
nemini;|1
nullo;|1
neminem;|1
nullam|1
rem)|1
nenum,|1
nĕcis,|1
Nicri,|2
nigrui|1
ninxit|2
-as,|1
ŭi|2
natio|1
nīsus|2
nĭvis,|1
nixāri,|1
nitor|1
noctū,|1
Nŏĕmis,|1
nolle,|1
nōlŭi|1
num.|8
indéf.|7
Nurtĭa,|1
īī,|1
nostra,|1
nostrum|1
nostrorum|1
notui|2
nota,|1
dii|2
divi,|1
noctis,|2
nūbis,|1
nūdĭus|1
tertĭānus,|1
nulladum,|1
nullumdum|1
vitis|2
Nŭmĭtōrĭa,|1
nūmus,|1
nuere|1
nŭcis,|1
ŏbarsi|1
brūtŭi|1
dūrŭi|1
ŏbĕsum|1
ōbĭcis|1
objēci,|2
objectum|2
oblangui|1
lĭnītum|1
sci|2
amnis|1
oblītus|1
oblŏqui,|1
oblŏcūtus|1
oblūsi,|1
oblūsum|1
obmūtŭi|1
obnīti,|1
obnixus|1
obnupsi,|1
obnuptum|1
ŏlŭi|2
ŏbortus|1
rĭgŭi|1
obrŭi,|1
obrŭtum|1
obsidis,|1
obsedi,|1
obsessum|1
stātūrus|2
levi|1
obsolete,|1
obstĭtī,|1
obstrinxi,|1
obstrictum|1
obstŭpŭi|1
ŏbesse,|1
obfŭi|1
surdŭi|1
obticui|1
obtinŭi,|2
obtentum|2
obtigi|2
torpui|1
tudi,|2
tusum|2
eri|1
tursi|2
occessi|1
culŭi,|1
cultum|3
occurri|1
occursum|1
ōcĭus|1
odisse,|2
odisti|1
offendi,|1
offensum|1
obtŭli,|1
oblātum|1
olentis|1
oletare|1
olla,|1
ollum|1
omne|1
ŏpum|1
Ŏpis|1
tĕris|1
tĕris,|1
ŏportŭit|1
oppertus|1
oppegi|1
opes,|1
opum|1
Opis,|1
optabiliter,|1
bene|2
orbis,|2
clīvus,|1
adis,|2
orientis,|1
agrĭŏs|1
Oringis|1
ўgis,|1
ōti,|1
oxybăphon,|1
mellis|2
p|1
pacate|2
Pachynus,|1
Pachynŏs,|1
păcisci,|1
ānis|1
Paeantĭus,|1
Paeas|1
paenĭtŭit|2
Inscr.|3
Paesuri,|1
Paetilium|1
paetus|1
plur|1
palacrāna,|1
lutum,|1
pallŭi|2
Pānŏs|1
passum|1
panxi|1
păris,|2
peperci|1
parsum|1
ēthis,|1
gr.,|1
en|1
lat.|1
reduvia|1
partis,|2
parsit,|1
pars,|1
partītus|1
pāvi,|1
pătŭi|2
păti,|1
pauperiter|1
pāvi|1
pexi|1
pexum|2
pecuum,|1
pecubus,|1
ŭdis,|1
pedis,|1
pepedi|1
pējus|1
male|1
pēlămys,|1
pĕpŭli,|1
ardeola|1
pependi|1
pependi,|1
folĭum,|1
porticus,|1
z,|1
pĕnŭs,|1
pĕnum,|1
acris,|1
acre|1
peracui|1
perarui|1
perbibi|1
percalefacio|1
percalui|1
percallui|1
culi,|1
culsum|1
censui|1
gnovi,|1
gnitum|1
colŭi,|2
brui|2
crepŭi,|1
crepitum|1
cūdi|1
percucurri|1
percursum|1
percussi,|1
percussum|1
depsŭi|1
dixi|1
dīvīsi|1
perdŏlŭi,|1
perdŏlĭtum|1
dŏlŭi|1
dŭis,|1
dŭit,|1
dŭint,|1
gris,|2
fulgura,|1
fricui|1
fricatum|2
frui,|1
perfructus|1
fulcīre|1
perrexi,|1
perrectum|1
pĕrĭhŏdŏn|1
ēvi|2
membrana,|1
lătŭi|1
lĭbŭit,|2
nevi,|1
netum|1
nigra,|1
nigrum|1
noctis|1
osus|1
perpeti,|1
perpessus|1
potiri|1
chra,|3
chrum|3
perquisite,|1
rōsi|1
persĕnis|1
sensi|1
sevi|1
sonitum|1
perstĭtī|1
strĕpŭi|1
truxi,|1
tructum|1
suāsi,|2
suāsum|2
taedŭi|1
usité|1
surtout|1
tendi|1
negotians,|2
vāsi,|1
vāsum|1
vagatus|1
perverti,|2
perversum|2
vigŭi|1
ilis|1
velle,|1
vŏlŭi|1
Avien.|1
lucus|1
māla,|2
angis,|1
-ea),|1
Hier.|1
antidotum,|1
paedis,|1
phlŏgis,|1
me,|1
pĭgŭit|1
pignŏris|1
atum|1
pinacis,|1
pinsui|1
pinsum|1
ĕos|1
pia,|1
pium|1
picis,|1
plăcŭi,|1
plăcĭtum|1
rum|1
plaudo|1
plēbĕi|1
plēbis,|2
plexi|1
plēraeque,|1
plērăque|1
plērăque,|1
plērumque|1
plexŭi|1
plŭit|1
plūra,|1
pluriel|2
servant|1
multus,|1
plūris,|1
pnīgis,|1
oppidum|1
pollis,|1
pollinxi,|1
pollinctum|1
Campanus,|1
pontis,|1
Mare,|1
onta,|1
poris,|1
porxi|1
pŏposci|1
posse,|2
pŏtŭi|2
postferre|1
postsum,|1
hăbŭi,|1
hăbĭtum|1
potis|1
abl.,|2
praebŭi,|1
praebitum|1
bibi|1
cavi,|1
cĭpĭtis,|2
consumptum|1
ocis|1
domui|1
minui|2
praetŭli,|1
praelātum|1
praefari,|1
praefatus|1
euntis|3
jūvi|1
praelĭtum|1
praelĭum|1
dīxi|1
mordi,|1
nasci|1
nitui|1
praeni,|1
praepati|1
pollui|1
rosum|2
praerupi,|1
praeruptum|1
praesepes|2
praesepis,|2
praesepĭa,|2
praesepium|2
praesentis|1
sēdi |1
titis,|1
inxi|1
praestĭtī,|1
praestitum,|1
praesŭlis,|1
praeesse,|1
praefŭi|1
praesumtus...|1
surrexi|1
curri,|3
ferri,|1
lātus|1
esse|2
vĕhi,|3
tinctus|1
Augusta,|1
vīnum,|1
prandi,|1
pransum|1
prĕcis,|1
Campus|1
tribunus,|1
prīmus|1
pīlus|1
prīmōpīlus|1
correspondant|1
prior|1
prĭŭs,|1
dont|1
primus|1
le|3
prius...|1
quam,|1
Prīvāta,|1
mulieres,|1
probate,|1
procere,|1
sŭlis,|1
cubui|2
cŭcurri|1
(=|1
habeto|1
pro|5
facto|1
proficisci,|1
profectus|1
professus|1
profaris,|1
fūgi,|4
fugitum|2
lexi|1
mĭnŭi|1
Cat.|1
promoveram|1
Isid.|1
12,|2
14,|2
prŏmoscis,|1
Sol.|1
24,|1
14|1
promovissem|1
prŏnāŏs|2
păti|1
prŏpĭus|1
propis,|1
prope|1
acc.,|1
rui|1
sătum|2
stratum|1
prōdesse,|1
prōfui|1
caulis|1
abst.|1
prototomus,|1
prōtraxtis|1
psalli|1
pūbŭi|1
pŭdŭi|1
pŭdĭtum|1
tībĭae,|1
ĭlis,|1
pulcellus,|1
(dim.|1
pulcher]|1
chri,|1
dĭnis,|3
pultis,|1
pupugi,|1
pūris,|1
pūtŭi|2
putrefacio|1
Pyranthis,|1
pyrus|1
ătos,|1
quādam|1
tenus|1
quadrae,|1
quădrīgŭlae,|1
quădrĭmănus|2
ārī|1
quaesīvi|1
quaesītum|1
qualecumque|1
qualelibet|1
qualenam|1
acumque,|3
umcumque|3
alibet,|1
umlibet|1
umvis|1
rel.|1
ordin.|1
concordance|1
temps|1
ārĕ,|1
quassi,|1
quassum|1
quīre,|1
quīs,|1
quīvī|1
quĭtum|1
quĕri,|1
interr.|2
Cic.|2
quaecumque|1
quodcumque|1
quaedam,|1
(pron.|1
quaelĭbĕt,|2
quodlĭbĕt|2
quaenăm,|1
quodnăm,|1
quaenĕ,|1
quodnĕ|1
quīnae|1
dēnae,|1
quīna|1
dēna|1
quin|1
tĭcis,|1
Quiris|1
fém.|2
quae|1
quod,|1
quibus|1
quae,|1
quid|1
quaenam,|1
quidnam|1
quaepĭam,|1
quodpĭam|1
quaequam,|1
quidquam|1
quaeque,|1
quodque|1
quidquid|1
quissem...|1
quaevis,|1
quodvis|1
quaeviscumque,|1
quodviscumque|1
lieu|1
mouvt.|1
quotaquaeque,|1
quotumquidque|1
agrĭa,|1
răpŭi,|1
raptum|1
rastri,|1
rausi,|1
rausum|1
campus,|2
Flor.|1
āris...|1
recalfacio|2
călŭi|1
censŭi,|3
recessus,|1
ere,|2
décad.|1
minisci|1
correxi,|1
correctum|1
crūdŭi|1
cumbere,|1
argutum|1
olui|1
ordiri|1
felli|1
rĕtŭli|1
rĕlātum|1
rētulit|1
venti,|1
fodere,|1
fragāri|1
fricare,|1
frigescere,|1
fringere,|3
gerere,|1
tunica,|1
regredi,|1
regressus|1
rejicere,|2
rejēci,|2
rejectum|2
langui|1
līqui,|1
rēmĭgis,|1
rĕmĭnisci|1
aves,|1
remote,|2
rēnis,|1
rēri,|1
rătus|1
pectere,|1
reppuli|1
repulsum|1
reppĕri|1
rĕpertum|1
poposci,|1
poscitum|1
prehendere|2
prehendi|2
represse,|1
reris|1
rĕi,|1
sānŭi|1
sarsi,|2
sartum|2
(reseco]|1
silire,|1
sĭpŭi|1
restĭtī|2
resolute,|1
reipublicae,|1
spŭi|1
tersi|1
reticui|1
retroire|1
gradi,|1
rettŭdi|1
vĕrĭtus|1
versus|2
vĭgŭi|2
vĭrŭi|1
visi,|2
visum|2
vomui|1
Rēgis,|1
rhetoricus|1
rhŏis,|1
vicus,|4
rienis,|1
ringi|2
rosi,|1
dārum|1
rōris,|1
rorismarini,|2
rostrum|1
ĭnis,f.|1
bui|1
Rubigus|1
cribrum,|1
ivi,|1
rŭĕre,|1
rursŭm|1
rūris,|1
262,|1
ruscus,|1
Col.|1
7,|2
supin|1
russum,|1
caesa|1
săcra,|1
săcrum|1
Martialĭum|1
sacondĭos,|1
sacŏs,|1
porcum,|1
accus.|1
saepis|2
d'où|2
tiré|2
saepe|2
saevii,|1
saevitum|1
Tac.|1
sagacis|1
sălis,|1
salacis|1
salitum|1
salui|1
saltum|1
salicis,|1
salitus|1
salmōnis,|1
salveo|1
Salvinus,|1
Samnaei,|1
Samnitis,|1
Samnites,|1
Samniticus|1
Sămus,|1
235|1
Sămŏsăta,|1
Amm.|2
7|1
Sămŏthrācē,|1
sanxi,|1
sanctum|1
Sagaris,|1
is),|1
metallum|1
mons|1
săpĭdissĭmē|1
săpĭi|1
Sarra,|2
Fort.|1
4,|1
15,|1
Grut.|1
225,|1
4|1
sărăbārum,|1
jumenta,|1
sarpsi,|2
sarptum|2
Sartis,|1
satis|1
ēgi|1
satisne|1
satraps,|2
apis,|2
ura,|1
urum|1
palus|1
Saufēia,|1
ūlis,|1
saurĭcis,|1
scābi|1
Scaeae|1
portae,|1
Hannibalis,|1
Mel.|1
scandi,|1
scansum|1
Julĭa,|1
scărītis,|1
Scarphīa,|1
Scarponna,|1
Scātīnĭus|1
scăturrex|1
scătūrix,|1
scĕlĕtyrbē,|1
schĕdĭus,|1
sciebam|1
sciam|1
it|1
scisne|1
scincus,|1
scandŭlaris|1
horlogĭum,|1
L.|1
9,|1
71|1
uva,|3
scītum |1
Scŏtūsa,|1
scrūpŭlātim|1
sculpsi,|1
sculptum|1
sessum,|1
sēdis,|1
sedilis,|1
segne|1
sēgrĕgis|1
Seius|1
sellae,|1
semanimis,|1
sementis,|1
semermus|1
bovis,|1
seminecis|1
sēmissis,|1
sĕnis,|1
senis|1
sēnae,|1
sēna|1
balnae,|1
senex|1
senii,|1
syncopée|1
separate,|1
sepultum|1
sepis,|1
septo,|1
ĭpĭtis|1
Septŭmĭa,|1
septŭennĭum|1
-mius|1
uncis|1
tris|1
sĕquĭus|1
Seris,|1
serene,|1
Serum,|1
seriei,|1
seridis,|1
sermōnis,|1
Sermōnis,|1
serare,|1
seratum|1
serpsi,|1
serptum|1
campana,|1
ītum,|1
sessiōnis,|1
uum,|1
agrĭŏs,|1
iorum|1
iōrum,|1
sīlis,|1
sĭlui|1
similis,|1
substt|1
funera,|1
sinapi,|1
Gell.|1
cipitis,|1
sīvi,|1
sĕris,|1
agrion|1
stătum|1
sōlis,|1
Sōlis,|1
sŏlĭtus|1
solent|1
sollistĭmum|2
tripŭdĭum,|2
cochlĕae|1
gĕra,|2
gĕrum|2
sŏnŭi,|1
sŏnĭtum|1
sontis,|1
sorbŭi|1
sordŭi|2
sordes,|1
sōrĭcis,|1
sortis,|1
sortitus|1
pitis,|1
om|1
spădōnīnus,|1
m..|1
d'homme|1
sparsi,|1
sparsum|1
fabrica,|1
spĕcĭi|1
spēribus,|1
sprēvi,|1
sprētum|1
spĕi,|1
sphingis|1
spissigradus,|1
āre |1
fĕra,|1
fĕrum|1
spŏpondi,|1
spons,|1
inusité;|1
spontis,|1
squalide,|1
tĭdis,|1
stantis|1
mater,|1
stătūlībĕra,|1
sternŭi|1
stertŭi|1
dis,|1
stĭpis,|1
stirpis,|1
stāre,|1
stĕti,|1
stomachose,|1
strata,|1
stridi|1
strigis,|1
stŭdŭi|1
stupui|1
Stygis|1
suāve|1
préfixes|1
aedes]|2
bĭbī|1
conjunctiones,|1
succŭbŭi,|2
succŭbĭtum|2
utis|1
ēdi|2
ērectum|1
sufferre,|2
sustŭli|2
fieri|2
fŭgĭtum|2
duxi|1
īrasci|1
mŏnitum|2
trum |1
nĭgra,|1
nĭgrum|1
di,|1
pĕtĭtum|2
substĭtī|1
sortītus|1
subesse,|1
subfui|1
dūxi|1
stravi|1
succōnis,|1
sudoris,|1
suevisse|1
sufetis,|1
entis |1
sibimet,|1
semet|1
īre |2
esse,|2
fui|1
ème|1
pers.|1
du|1
supellectĭlis,|1
jēci|1
nexŭi|1
astĭtī|1
cĕcĭdi|1
cessi|1
ferre|1
ēmŏri|1
fixus|1
grădĭ|1
lītum|2
cūbŭi|1
grĕdi|1
ĭus|2
lābi|1
mĭnĭs,|1
sēvi|1
spersus|2
stĭtis|1
fŭi|1
sŭis,|1
deque,|1
sŭa,|1
sŭum|1
ĭi,n.|1
ingis|1
tăcŭi,|1
tăcĭtum|1
Tachinus,|1
n.)|1
taedŭit|1
charta,|1
taxi|1
tāle|1
tālĕcumque|1
l'ind.|1
Tamus,|1
quīlis,|1
Tana,|1
limes,|1
tĕtĭgi,|1
facere|1
tantadem,|1
tantumdem,|1
Castor,|1
tardŭi|1
excl.|3
joie|2
cum|1
te|2
Thēganūsa,|1
Teĭum,|1
thĕlyrrhizŏs,|1
tumet|1
Temnites|1
tempsi|1
locatif|2
tempus|2
temperi|1
tĕtendi,|1
teneo|1
tĕnŭi,|1
postposition|1
tepefacio|1
-adĕcĭma,|1
-umdĕcĭmum|1
-avīcēsĭma,|1
-umvīcēsĭmum|1
te,|1
particule|1
renforcement|1
tĕtĭni,|1
tĕtĭnisse|1
saltus,|1
thoos|1
tĭmŭi|1
Tymōlus,|1
ynthis,|1
sustŭli,|1
sublātum|1
equus,|1
tŏtondi,|1
tŏnŭi|1
torpŭi|1
torrŭi,|1
tostum|1
trabis,|1
tractabiliter,|1
ucis,|1
cucurri|1
fluere,|1
fungi|1
silii|2
grecque|1
tremui|1
tria|1
trĭbŭi,|1
trĭbūtum|1
trifaucis|1
facis,|1
Trĭobrum,|1
trĭpertĭo,|1
trĭpertītĭo,|1
trĭpertītō,|1
trĭpertītus,|1
tripertitio|1
pēdis|1
Tryphōnĭus,|1
[s.-ent.|1
machina)|1
genus,|1
trĭbus,|1
Trōis,|1
trucis|1
tui|1
tuditis,|1
tetuli,|1
factum,|1
tŭtŭdi,|1
tŭa,|1
tŭum|1
Typhoeus|1
patella,|1
ūberrĭmē|1
castrum,|1
udōnis,|1
ulcisci,|1
ultus|1
pagus,|3
ūlŏphytŏn,|1
ultra|1
ulter|1
