mehercules|mĕhercŭlēs=mĕhērcŭlēs|30|||interj.|
mel|mĕl|7|mēll||mellis, n.|
meldi|Meldi=Mēldi|1|||orum, m. pl.|
melissa|Mĕlissa=Mĕlīssa|0|||ae, f.|
melium|mĕlium=mĕlĭŭm|4|||i, n.|
mellitus|mellītus=mēllītus|11|||a, um|
membrum|membrum=mēmbrŭm|4|||i, n. (généralement au plur)|
memento|mĕmento=mĕmēntŏ|30|||imp. de memini|
memini|mĕmĭni|19|mĕmĭn||isse, impér. memento|
memnon|Memnon=Mēmnon|5|Mēmnŏn||onis, m.|
memor|mĕmor=mĕmŏr|15|mĕmŏr||oris, +gén.|
memorabilis|mĕmŏrābĭlis=mĕmŏrābĭlĭs|14|mĕmŏrābĭl||e|
memorandus|mĕmŏrandus=mĕmŏrāndus|11|||a, um|
memoratus|mĕmŏrātus|11|||a, um|
memoria|mĕmŏrĭa|0|||ae, f.|
memoro|mĕmŏro|17|||as, are|
menaechmi|Menaechmi=Menāechmi|1|||orum, m. pl.|
menapii|Mĕnăpĭi|1|||orum, m. pl.|
mendacium|mendācĭum=mēndācĭŭm|4|||ii, n.|
mendax|mendax=mēndāx|14|mēndāc||acis|
mendicus|mendīcus=mēndīcus|11|||a, um|
menelaus|Mĕnĕlāus|1|||i, m.|
menenius|Mĕnēnĭus|1|||i, m.|
menippaeus|Menippaeus=Menīppāēus|11|||a, um|
mens|mens=mēns|6|mēnt||entis, f.|
mensa|mensa=mēnsa|0|||ae, f.|
mensis|mensis=mēnsĭs|6|mēns||is, m.|
menstrualis|menstrŭālis=mēnstrŭālĭs|14|mēnstrŭāl||e|
mensus|mensus=mēnsus|9|||us, m.|
mentio|mentĭo=mēntĭo|5|mēntĭōn||ionis, f.|
mentior|mentĭor=mēntĭŏr|28|||iris, iri, titus sum|
mentula|mentŭla=mēntŭla|0|||ae, f.|
mentum|mentum=mēntŭm|4|||i, n.|
meo|mĕo|17|||as, are|
meopte|meopte=mĕōpte|29|||pron|
mephitis|mĕphītis=mĕphītĭs|6|mĕphīt||is, f.|
mercator|mercātor=mērcātŏr|5|mērcātōr||oris, m.|
mercatura|mercātūra=mērcātūra|0|||ae, f.|
mercatus|mercātus=mērcātus|9|||us, m.|
merces|merces=mērcēs|5|mērcēd||edis, f.|
mercor|mercor=mērcŏr|24|||aris, ari|
mercurius|Mercŭrĭus=Mērcŭrĭus|1|||ii, m.|
mereo|mĕrĕo|18|mĕrŭ|mĕrĭt|es, ere, rui, ritum (mereri, eor, itus sum)|
mereor|mĕrĕor=mĕrĕŏr|25||mĕrĭt|eris, eri, meritus sum|
mererio|Mererio=Mererĭō̆|5|Mererĭon||onis, m.|
meretricius|mĕretrīcĭus=mĕrē̆trīcĭus|11|||a, um|
meretrix|mĕretrix=mĕrē̆trīx|5|mĕrē̆trīc||icis, f.|
mergo|mergo=mērgo|19|mērs|mērs|is, ere, mersi, mersum|
mergus|mergus=mērgus|1|||i, m.|
meridianus|mĕrīdĭānus|11|||a, um|
meridies|mĕrīdĭes|10|||ei, m.|
merito|mĕrĭtō|30|||inv.|
meritum|mĕrĭtum=mĕrĭtŭm|4|||i, n.|
meroe|Mĕrŏē|5|Mĕrŏ||is, f|
merula|mĕrŭla|0|||ae, f.|
merulus|mĕrŭlus|1|||cf. merula|
merus|mĕrus|11|||a, um|
merx|merx=mērx|6|mērc||mercis, f.|
messala|Messāla=Mēssāla|0|||a, m.|
messalina|Messālīna=Mēssālīna|0|||ae, f.|
messalinus|Messālīnus=Mēssālīnus|1|||i, m.|
messana|Messāna=Mēssāna|0|||ae, f.|
messis|messis=mēssĭs|6|mēss||is, f.|
messor|messor=mēssŏr|5|mēssōr||ōris, f.|
meta|mēta|0|||ae, f.|
metallum|mĕtallum=mĕtāllŭm|4|||i, n.|
metellus|Mĕtellus=Mĕtēllus|1|||i, m.|
methymnaeus|Mēthymnaeus=Mēthȳmnāēus|11|||a, um|
metilius|Metilius=Metilĭus|1|||i, m.|
metior|mētĭor=mētĭŏr|28||mēns|iris, iri, mensus sum|
meto|mēto|19||mēss|is, ere, -, messum|
metor|mētor=mētŏr|24||mētāt|aris, ari|
metreta|mĕtrēta=mē̆trēta|0|||ae, f.|
mettus|Mettus=Mēttus|1|||i, m.|
metuo|mĕtŭo|19|||is, ere, ui, utum|
metus|mĕtus|9|||us, m.|
meus|mĕus|11|-|-|mea, meum|
mevius|Mēvius=Mēvĭus|1|||i, m.|
mezentius|Mezentĭus=Mēzēntĭus|1|||i, m.|
mi|mi|29|||pron.|
mica|mīca|0|||ae, f.|
mico|mĭco|17|mĭcŭ||as, are, micui|
mida|Mĭda|0|||cf. Midas|
midas|Mĭdas|100|||ae, m.|
migro|migro=mī̆gro|17|||as, are|
miles|mīlĕs|5|mīlĭt||itis, m.|
milesius|Mīlēsĭus|11|||ii|
miletus|Mīlētus|1|||i, m.|
miliarium|mĭlĭārĭum=mĭlĭārĭŭm|4|||ii, n.|
militaris|mīlĭtāris=mīlĭtārĭs|14|mīlĭtār||e|
militia|mīlĭtĭa|0|||ae, f.|
milito|mīlĭto|17|||as, are|
milium|mĭlĭum=mĭlĭŭm|4|||ii, n|
mille|mille=mīlle|8|mīll||n. ia, ium|
milo|Mĭlo=Mĭlō̆|5|Mĭlōn||onis, m.|
milvus|milvus=mīlvus|1|||i, m|
mimus|mīmus|1|||i, m.|
minaciter|mĭnācĭter=mĭnācĭtĕr|32|||adv.|
minae|mĭnae=mĭnāe|0|||arum, f. pl.|
minanter|mĭnanter=mĭnāntĕr|32|||adv.|
minax|mĭnax=mĭnāx|14|mĭnāc||acis, m. @ minaciter|
minerva|Mĭnerva=Mĭnērva|0|||ae, f.|
minime|mĭnĭmē|30|||adv.|
minimum|mĭnĭmum=mĭnĭmŭm|30|||adv.|
minister|mĭnister=mĭnīstĕr|3|||tri, m.|
ministerium|mĭnistĕrĭum=mĭnīstĕrĭŭm|4|||i, n.|
ministro|mĭnistro=mĭnīstro|17|||as, are|
minitabundus|mĭnĭtābundus=mĭnĭtābūndus|11|||a, um|
minitor|mĭnĭtor=mĭnĭtŏr|24|||aris, ari|
minoius|Mīnōĭus|11|||a, um|
minor|mĭnor2=mĭnŏr|24||mĭnāt|aris, ari, atus sum|
minos|Mīnōs|5|Mīnō||ois, m.|
minotaurus|Mīnōtaurus=Mīnōtāurus|1|||i, m.|
minuo|mĭnŭo|19|mĭnŭ|mĭnūt|is, ere, ui, utum|
minus|mĭnŭs|30|||adv.|
minutia|mĭnūtĭa|0|||ae, f.|
minutulus|mĭnūtŭlus|11|||a, um|
minutus|mĭnūtus|11|||a, um|
mirabilis|mīrābĭlis=mīrābĭlĭs|14|mīrābĭl||e|
miraculum|mīrācŭlum=mīrācŭlŭm|4|||i, n.|
mirandus|mīrandus=mīrāndus|11|||a, um|
mire|mīrē|31|||adv.|
mirificus|mīrĭfĭcus|11|||a, um|
miror|mīror=mīrŏr|24|||aris, ari|
mirus|mīrus|11|||a, um @ mire|
misceo|miscĕo=mīscĕo|18|mīscŭ|mīxt|es, ere, ui, mixtum|
misellus|mĭsellus=mĭsēllus|11|||a, um|
misenum|Mīsēnum=Mīsēnŭm|4|||i, n.|
miser|mĭser=mĭsĕr|12|||a, um @ misere|
miserabilis|mĭsĕrābĭlis=mĭsĕrābĭlĭs|14|||e @ miserabiliter|
miserabiliter|mĭsĕrābĭlĭter=mĭsĕrābĭlĭtĕr|32|||adv.|
miserandus|mĭsĕrandus=mĭsĕrāndus|11|||a, um|
miseratio|mĭsĕrātĭo=mĭsĕrātĭō̆|5|mĭsĕrātĭōn||onis, f.|
misere|mĭsĕrē|31|||adv.|
misereor|mĭsĕrĕor=mĭsĕrĕŏr|25|||eris, eri|
miseria|mĭsĕrĭa|0|||ae, f.|
misericordia|mĭsĕrĭcordĭa=mĭsĕrĭcōrdĭa|0|||ae, f.|
misericors|mĭsĕrĭcors=mĭsĕrĭcōrs|14|mĭsĕrĭcōrd||cordis|
miseror|mĭsĕror=mĭsĕrŏr|24|||aris, ari|
missilis|missĭlis=mīssĭlĭs|14|mīssĭl||e|
missio|missĭo=mīssĭō̆|5|mīssĭōn||ionis, f.|
missor|missor=mīssŏr|5|mīssōr||oris, m.|
missus|missus=mīssus|9|||us, m.|
mitella|mĭtella=mĭtēlla|0|||ae, f.|
mitesco|mītesco=mītēsco|19|||is, ere|
mithridates|Mĭthrĭdātes=Mĭthrĭdātēs|5|Mĭthrĭdāt||atis, m.|
mitifico|mītĭfĭco|17|||as, are|
mitificus|mītĭfĭcus|11|||a, um|
mitigatio|mītĭgātĭo=mītĭgātĭō̆|5|mītĭgātĭōn||ionis, f.|
mitigatorius|mītĭgātōrĭus|11|||a, um|
mitigo|mītĭgo|17|||as, are|
mitio|mītio=mītĭo|21|||is, ire|
mitis|mītis=mītĭs|14|mīt||e|
mitra|mitra=mī̆tra|0|||ae, f.|
mitto|mitto=mītto|19|mīs|mīss|is, ere, misi, missum|
mobilis|mōbĭlis=mōbĭlĭs|14|mōbĭl||e|
mobilitas|mōbĭlĭtās|5|mōbĭlĭtāt||atis, f.|
moderanter|mŏdĕranter=mŏdĕrāntĕr|32|||adv.|
moderatio|mŏdĕrātĭo=mŏdĕrātĭō̆|5|mŏdĕrātĭōn||ionis, f.|
moderator|mŏdĕrātor=mŏdĕrātŏr|5|mŏdĕrātōr||oris, m.|
moderatus|mŏdĕrātus|11|||a, um|
moderor|mŏdĕror=mŏdĕrŏr|24|||aris, ari|
modeste|mŏdestē=mŏdēstē|31|||adv.|
modestia|mŏdestĭa=mŏdēstĭa|0|||ae, f.|
modestus|mŏdestus=mŏdēstus|11|||a, um @ modeste|
modestus|Mŏdestus2=Mŏdēstus|1|||i, m.|
modialis|mŏdĭālis=mŏdĭālĭs|14|mŏdĭāl||e|
modice|mŏdĭcē|31|||adv.|
modicus|mŏdĭcus|11|||a, um @ modice|
modius|mŏdĭus|1|||i, m.|
modo|mŏdŏ|30|||adv.|
modulatio|mŏdŭlātĭo=mŏdŭlātĭō̆|5|mŏdŭlātĭōn||ionis, f.|
modulor|mŏdŭlor=mŏdŭlŏr|24|||aris, atus sum|
modulus|mŏdŭlus|1|||i, m.|
modus|mŏdus|1|||i, m.|
moechus|moechus=mōechus|1|||i, m.|
moenia|moenĭa=mōenĭa|8|mōen||ium, n. pl.|
moesia|Moesĭa=Mōesĭa|0|||ae, f.|
moles|mōles=mōlēs|6|mōl||is, f.|
moleste|mŏlestē=mŏlēstē|31|||adv.|
molestia|mŏlestĭa=mŏlēstĭa|0|||ae, f.|
molestus|mŏlestus=mŏlēstus|11|||a, um @ moleste|
molimentum|mōlīmentum=mōlīmēntŭm|4|||i, n.|
molior|mōlĭor=mōlĭŏr|28||mōlīt|iris, iri, itus sum|
molitio|mŏlĭtĭo=mŏlĭtĭō̆|5|mŏlĭtĭōn||ionis, f.|
molitor|mŏlĭtor=mŏlĭtŏr|5|mŏlĭtōr||oris, m.|
mollio|mollĭo=mōllĭo|21|mōllīv|mōllīt|is, ire, iui, itum|
mollis|mollis=mōllĭs|14|mōll||e @ molliter|
molliter|mollĭter=mōllĭtĕr|32|||adv.|
mollitia|mollĭtĭa=mōllĭtĭa|0|||ae, f.|
molo|mŏlo|18|mŏlŭ|mŏlĭt|is, ere, ui, itum|
molossicus|Mŏlossĭcus=Mŏlōssĭcus|11|||a, um (canis)|
momentarius|mōmentārĭus=mōmēntārĭus|11|||a, um|
momentum|mōmentum=mōmēntŭm|4|||i, n.|
moneo|mŏnĕo|18|mŏnŭ|mŏnĭt|es, ere, ui, itum|
moneta|Mŏnēta|0|||ae, f.|
monile|mŏnīle|8|mŏnīl||is, n.|
monimentum|mŏnĭmentum=mŏnĭmēntŭm|4|||(-niment-) i, n.|
monitio|mŏnĭtĭo=mŏnĭtĭō̆|5|mŏnĭtĭōn||ionis, f.|
monitum|mŏnĭtum=mŏnĭtŭm|4|||i, n.|
monitus|mŏnĭtus|9|||us, m.|
monotropus|mŏnotrŏpus=mŏnō̆trŏpus|11|||a, um|
mons|mons=mōns|6|mōnt||montis, m.|
monstro|monstro=mōnstro|17|||as, are|
monstrum|monstrum=mōnstrŭm|4|||i, n.|
monstruosus|monstrŭōsus=mōnstrŭōsus|11|||a, um|
montanus|montānus=mōntānus|11|||a, um|
monumentum|mŏnŭmentum=mŏnŭmēntŭm|4|||(-niment-) i, n.|
mora|mŏra|0|||ae, f.|
morbidus|morbĭdus=mōrbĭdus|11|||a, um|
morbus|morbus=mōrbus|1|||i, m.|
mordeo|mordĕo=mōrdĕo|18|mŏmōrd|mōrs|es, ere, momordi, morsum|
moribundus|mŏrĭbundus=mŏrĭbūndus|11|||a, um|
morigerus|mōrĭgĕrus|11|||a, um|
morini|Mŏrĭni|1|||orum, m. pl.|
morior|mŏrĭor=mŏrĭŏr|27||mōrtŭ|eris, i, mortuus sum|
moror|mōror=mōrŏr|24||mōrāt|aris, ari|
morosus|mŏrōsus|11|||a, um|
mors|mors=mōrs|6|mōrt||mortis, f.|
morsus|morsus=mōrsus|9|||us, m.|
mortalis|mortālis=mōrtālĭs|14|mōrtāl||e|
mortarium|mortārĭum=mōrtārĭŭm|4|||ii, n.|
mortifer|mortĭfer=mōrtĭfĕr|12|||era, erum|
mortuus|mortŭus=mōrtŭus|11|||a, um|
mos|mōs|5|mōr||moris, m.|
mosa|Mŏsa|0|||ae, f.|
mosteni|Mostēni=Mōstēni|1|||orum, m. pl.|
motor|mōtor=mōtŏr|5|mōtōr||oris, m.|
motus|mōtus|9|||us, m.|
moveo|mŏvĕo|18|mōv|mōt|es, ere, moui, motum|
mox|mox=mōx|30|||adv.|
muccidus|muccĭdus=mūccĭdus|11|||a, um|
mucius|Mūcĭus|1|||i, m.|
mucro|mucro=mū̆crō̆|5|mū̆crōn||onis, m.|
mugio|mūgĭo|21|mūgīv|mūgīt|is, ir, iui, itum|
mugitus|mūgītus|9|||us, m.|
mula|mūla|0|||ae, f.|
mulceo|mulcĕo=mūlcĕo|18|mūls|mūls|es, ere, mulsi, mulsum|
mulco|mulco=mūlco|17|||as, are|
mulcta|mulcta=mūlcta|0|||cf. multa|
mulcto|mulcto=mūlcto|17|||(multo), as, are|
mulgeo|mulgĕo=mūlgĕo|18|mūls,mūlx|mūlct,mūls|es, ere, mulxi (mulsi), mulctum (mulsum)|
muliebris|mŭlĭĕbris=mŭlĭē̆brĭs|14|mŭlĭē̆br||e @ muliebriter|
muliebriter|mŭlĭebrĭter=mŭlĭē̆brĭtĕr|32|||adv.|
mulier|mŭlĭer=mŭlĭĕr|5|mŭlĭĕr||is, f.|
muliercula|mŭlĭercŭla=mŭlĭērcŭla|0|||ae, f.|
mulio|mūlĭo=mūlĭō̆|5|mūlĭōn||onis, m.|
multa|multa=mūlta|0|||ae, f.|
multifidus|multĭfĭdus=mūltĭfĭdus|11|||a, um|
multiforabilis|multĭfŏrābĭlis=mūltĭfŏrābĭlĭs|14|mūltĭfŏrābĭl||is|
multinodus|multĭnōdus=mūltĭnōdus|11|||a, um|
multiplex|multĭplex=mūltī̆plēx|14|mūltī̆plĭc||icis|
multiplico|multĭplĭco=mūltī̆plĭco|17|||as, are|
multipotens|multĭpŏtens=mūltĭpŏtēns|14|mūltĭpŏtēnt||entis|
multitudo|multĭtūdō=mūltĭtūdō|5|mūltĭtūdĭn||dinis, f.|
multo|multō2=mūltō|30|||adv.|
multo|multo=mūlto|17|||as, are|
multum|multum=mūltŭm|30|||adv.|
multus|multus=mūltus|11|plūr|plūrĭm|a, um|
mulus|mūlus|1|||i, m.|
mulvius|Mulvĭus=Mūlvĭus|1|||i, m.|
mummius|Mummĭus=Mūmmĭus|1|||i, m.|
munatius|Munātĭus|1|||i, m.|
mundanus|mundānus=mūndānus|11|||a, um|
munditia|mundĭtĭa=mūndĭtĭa|0|||ae, f.|
mundus|mundus=mūndus|1|||i, m.|
munero|mūnĕro|17|||as, are|
munia|mūnĭă|30|||inv.|
municeps|mūnĭceps=mūnĭcēps|7|mūnĭcĭp||cipis, n.|
municipalis|mūnĭcĭpālis=mūnĭcĭpālĭs|14|mūnĭcĭpāl||e|
municipatim|mūnĭcĭpātim=mūnĭcĭpātĭm|30|||adv.|
municipium|mūnĭcĭpĭum=mūnĭcĭpĭŭm|4|||i, n.|
munificentia|mūnĭfĭcentĭa=mūnĭfĭcēntĭa|0|||ae, f.|
munificus|mūnĭfĭcus|11|||a, um|
munimentum|mūnīmentum=mūnīmēntŭm|4|||i, n.|
munio|mūnĭo|21|mūnīv|mūnīt|is, ire, iui, itum|
munitio|mūnītĭo=mūnītĭō̆|5|mūnītĭōn||ionis, f.|
munitor|mūnītor=mūnītŏr|5|mūnītōr||oris, m.|
munitus|mūnītus|11|||a, um|
munus|mūnus=mūnŭs|7|mūnĕr||eris, n.|
munusculum|mūnuscŭlum=mūnūscŭlŭm|4|||i, n.|
muraena|mūraena=mūrāena|0|||(mūrēna), ae, f.|
murena|Mūrēna|0|||cf. muraena|
murex|mūrex=mūrēx|5|mūrĭc||icis, m.|
murmur|murmur=mūrmŭr|7|mūrmŭr||uris, n.|
murra|murra=mūrra|0|||ae, f.|
murrinus|murrĭnus=mūrrĭnus|11|||a, um|
murus|mūrus|1|||i, m.|
mus|mūs|6|mūr||muris, m.|
musa|Mūsa|0|||ae, f.|
musca|musca=mūsca|0|||ae, f.|
musicus|mūsĭcus|11|||a, um|
mussito|mussĭto=mūssĭto|17|||as; are|
musso|musso=mūsso|17|||as, are|
mustaceus|mustācĕus=mūstācĕus|1|||i, m.|
mustela|mustēla=mūstēla|0|||ae, f|
mustus|mustus=mūstus|11|||a, um|
musulamii|Musulāmii=Musulāmĭi|1|||orum, m. pl.|
mutabilis|mūtābĭlis=mūtābĭlĭs|14|mūtābĭl||e|
mutatio|mūtātĭo=mūtātĭō̆|5|mūtātĭōn||onis, f|
mutilus|mŭtĭlus|11|||a, um|
mutito|mūtĭto|17|||as, are|
muto|mūto|17|||as, are|
muttio|muttĭo=mūttĭo|21|||is, ire|
mutuitans|mūtŭĭtans=mūtŭĭtāns|14|mūtŭĭtānt||antis|
mutuor|mūtŭor=mūtŭŏr|24|||aris, ari|
mutus|mūtus|11|||a, um|
mutuus|mūtŭus|11|||a, um|
mycenae|Mўcēnae=Mўcēnāe|0|||arum, f.|
myrina|Mўrīna|0|||ae, f.|
myro|Mўro=Mўrō̆|5|Mўrōn||onis, m.|
myropola|mўrŏpōla|0|||ae, m.|
myrtus|mȳrtus|1|||i, m.|
nabataeus|Nabataeus=Nabatāēus|11|||a, um|
naiades|Naiades=Nājadēs|5|Năĭād||um, f.|
nais|Nāĭs|5|Nāid||idis, f.|
nam|nam=năm|30|||conj.|
nanciscor|nanciscor=nāncīscŏr|26||nāct,nānct|eris, i, nactus sum|
nanneius|Nanneius=Nānnējus|1|||i, m.|
nantuates|Nantŭātes=Nāntŭātēs|5|Nāntŭāt||um, m. pl.|
nar|Nār|5|Nār||Naris,|
narbo|Narbo=Nārbŏ|5|Nārbōn||ōnis, m.|
narbonensis|Narbōnensis=Nārbōnēnsĭs|14|||e|
narcissus|Narcissus=Nārcīssus|1|||i, m.|
naris|nāris=nārĭs|6|nār||naris, f.|
narratio|narrātĭo=nārrātĭō̆|5|nārrātĭōn||onis, f.|
narro|narro=nārro|17|||as, are|
nascor|nascor=nāscŏr|26||nāt|eris, i, natus sum|
nasica|Nāsīca|0|||ae, m.|
nassa|nassa=nāssa|0|||ae, f.|
nasus|nāsus|1|||i, m.|
natalis|nātālis=nātālĭs|14|nātāl||e|
nates|nătes=nătēs|6|năt||ium, f. pl.|
natio|nātĭo=nātĭō̆|5|nātĭōn||onis, f.|
nativus|nātīvus|11|||a, um|
nato|năto|17|||as, are|
natu|nātū|30|||inv.|
natura|nātūra|0|||ae, f.|
naturalis|nātūrālis=nātūrālĭs|14|nātūrāl||e|
natus|nātus|1|||i, m.|
nauclerius|nauclērĭus=nāuclērĭus|11|||a, um|
naucum|naucum=nāucŭm|4|||i, n.|
naufragium|naufrăgĭum=nāufrăgĭŭm|4|||i, n.|
naufragus|naufrăgus=nāufrăgus|11|||a, um|
naumachia|naumăchĭa=nāumăchĭa|0|||ae, f.|
naumachiarius|naumăchĭārĭus=nāumăchĭārĭus|1|||ii, m.|
nauportus|Nauportus=Nāupōrtus|1|||i, f.|
nausia|nausĭa=nāusĭa|0|||ae, f.|
nausicaa|Nausĭcăa=Nāusĭcăa|0|||ae, f.|
nauta|nauta=nāuta|0|||ae, m.|
nautea|nautĕa=nāutĕa|0|||ae, f.|
nauticus|nautĭcus=nāutĭcus|11|||a, um|
nautius|Nautĭus=Nāutĭus|1|||i, m.|
navalis|nāvālis=nāvālĭs|14|nāvāl||e|
navigabilis|nāvĭgābĭlis=nāvĭgābĭlĭs|14|nāvĭgābĭl||e|
navigatio|nāvĭgātĭo=nāvĭgātĭō̆|5|nāvĭgātĭōn||ionis, f.|
navigium|nāvĭgĭum=nāvĭgĭŭm|4|||i, n.|
navigo|nāvĭgo|17|||as, are|
navis|nāvis=nāvĭs|6|nāv||is, f.|
navita|nāvĭta|0|||ae, m.|
navo|nāvo|17|||as, are|
ne|nē|30|||adv.|
ne|nē2|30|||conj. + subj.|
neapolis|Nĕāpŏlis=Nĕāpŏlĭs|6|Nĕāpŏl||is, f.|
nebula|nĕbŭla|0|||ae, f.|
nebulo|nĕbŭlo=nĕbŭlō̆|5|nĕbŭlōn||onis, m.|
nec|nĕc|30|||adv.|
necdum|necdum=nēcdŭm|30|||adv.|
necessario|nĕcessārĭō=nĕcēssārĭō|30|||adv.|
necessarius|nĕcessārĭus2=nĕcēssārĭus|11|||a, um|
necessarius|nĕcessārĭus=nĕcēssārĭus|1|||i, m.|
necesse|nĕcesse=nĕcēssĕ|30|||adj. inv.|
necessitas|nĕcessĭtās=nĕcēssĭtās|5|nĕcēssĭtāt||atis, f.|
necessitudo|nĕcessĭtūdō=nĕcēssĭtūdō|5|nĕcēssĭtūdĭn||inis, f.|
necessum|nĕcessum=nĕcēssŭm|30|||adv.|
neco|nĕco|17|||as, are|
necopinato|nĕcŏpīnātō|30|||adv.|
nectar|nectar=nēctăr|8|nēctăr||aris, n.|
nectareus|nectărĕus=nēctărĕus|11|||a, um|
necto|necto=nēcto|19|nēxu,nēx|nēx|is, ere, nex(u)i, nexum|
nedum|nēdum=nēdŭm|30|||adv.|
nefandus|nĕfandus=nĕfāndus|11|||a, um|
nefarius|nĕfārĭus|11|||a, um|
nefas|nĕfās|30|||inv.|
nefastus|nĕfastus=nĕfāstus|11|||a, um|
negito|nĕgĭto|17|||is, are|
neglegens|neglĕgens=nē̆glĕgēns|14|nē̆glĕgēnt||entis|
neglegentia|neglĕgentĭa=nē̆glĕgēntĭa|0|||ae, f.|
neglego|neglĕgo=nē̆glĕgo|19|nē̆glēx|nē̆glēct|is, ere, lexi, lectum|
nego|nĕgo|17|||as, are|
negotiator|nĕgōtĭātor=nĕgōtĭātŏr|5|nĕgōtĭātōr||oris, m.|
negotior|nĕgōtĭor=nĕgōtĭŏr|24|||aris, ari|
negotiosus|nĕgōtĭōsus|11|||a, um|
negotium|nĕgōtĭum=nĕgōtĭŭm|4|||ii, n.|
nemo|nēmō̆|29|||neminis|
nempe|nĕmpĕ=nēmpĕ|30|||adv.|
nemus|nĕmus=nĕmŭs|7|nĕmŏr||oris, n.|
nepos|nĕpōs|5|nĕpōt||otis, m.|
nepotinus|nĕpōtīnus|11|||a, um|
nepotor|nĕpōtor=nĕpōtŏr|24|||aris, ari,|
nepotulus|nĕpōtŭlus|1|||i, m.|
neptis|neptis=nēptĭs|6|nēpt||is, f.|
neptunus|Neptūnus=Nēptūnus|1|||i, m.|
nequam|nēquam=nēquăm|30|||inv.|
nequaquam|nēquāquam=nēquāquăm|30|||adv.|
neque|nĕquĕ|30|||adv.|
nequedum|nĕquĕdum=nĕquĕdŭm|30|||adv.|
nequeo|nĕquĕo|23|nĕquĭ,nĕquīv|nĕquĭt|is, ire, quiui-quii, quitum|
nequior|nēquĭor=nēquĭŏr|14|||oris|
nequiquam|nēquīquam=nēquīquăm|30|||adv.|
nequitia|nēquĭtĭa|0|||ae, f.|
nequius|nēquiŭs=nēquĭŭs|30|||adv.|
nereides|Nērĕĭdes=Nērĕĭdĕs|5|Nērĕĭd||um, f.|
nereius|Nērēĭus|11|||a, um|
nereus|Nēreus=Nērēus|105|||i (os), m.|
neria|Nēria=Nērĭa|0|||ae, f.|
nero|Nĕro=Nĕrō̆|5|Nĕrōn||onis, m.|
neronianus|Nĕrōnĭānus|11|||a, um|
nerva|Nerva=Nērva|0|||ae, m.|
nervii|Nervĭi=Nērvĭi|1|||orum, m. pl.|
nervus|nervus=nērvus|1|||i, m.|
nescio|nescĭo=nēscĭo|21|nēscīv|nēscīt|is, ire, iui, itum|
nescioquis|nescioquĭs=nēscĭoquĭs|30|||nescioquis|
nescius|nescĭus=nēscĭus|11|||a, um|
nestor|Nestor=Nēstŏr|5|Nēstŏr||oris, m.|
neu|neu=nēu|30|||conj.|
neuter|neuter=nĕŭtĕr|13|||tra, trum|
neve|nēvĕ|30|||cf. neu|
nevius|Nēvius=Nēvĭus|1|||i, m.|
nex|nex=nēx|5|nĕc||necis, f.|
nexilis|nexĭlis=nēxĭlĭs|14|nēxĭl||e|
nexum|nexum=nēxŭm|4|||i, n.|
nexus|nexus=nēxus|9|||us, m.|
ni|nī|30|||conj.|
nicopolis|Nīcŏpŏlis=Nīcŏpŏlĭs|6|Nīcŏpŏl||is, m.|
nicto|nicto=nīcto|17|||as, are|
nidor|nīdor=nīdŏr|5|nīdōr||oris, m.|
nidus|nīdus|1|||i, m|
niger|nĭger=nĭgĕr|13|nīgr||gra, grum|
nigresco|nigresco=nī̆grēsco|19|nīgrŭ||grui, ere|
nihil|nĭhil=nĭhĭl|30|||ou nil, pr. nom. ou acc. nt. sing.|
nihilo|nĭhĭlō|30|||inv.|
nihilominus|nĭhĭlōmĭnŭs|30|||inv.|
nil|nīl|30|||cf. nihil|
niliacus|Nīlĭăcus|11|||a, um|
nilus|Nīlus|1|||i, m.|
nimbus|nimbus=nīmbus|1|||i, m.|
nimio|nĭmĭō|30|||adv.|
nimirum|nīmīrum=nīmīrŭm|30|||adv.|
nimis|nĭmĭs|30|||adv.|
nimium|nĭmĭum=nĭmĭŭm|30|||adv.|
nimius|nĭmĭus|11|||a, um|
niobe|Nĭŏbē|102|||es, f.|
nisi|nĭsĭ|30|||conj.|
nisus|nīsus|9|||us, m.|
niteo|nĭtĕo|18|||es, ere|
nitidus|nĭtĭdus|11|||a, um|
nitor|nītor=nītŏr|26||nīx|eris, i, nixus sum|
nitor|nĭtor2=nĭtŏr|5|nĭtōr||oris, m.|
nivalis|nĭvālis=nĭvālĭs|14|nĭvāl||e|
nivatus|nĭvātus|11|||a, um|
niveus|nĭvĕus|11|||a, um|
nix|nix=nīx|5|nĭv||niuis, f.|
no|no=nō|17|||as, are|
nobilis|nōbĭlis=nōbĭlĭs|14|nōbĭl||e|
nobilitas|nōbĭlĭtās|5|nōbĭlĭtāt||atis, f.|
nobiscum|nōbiscum=nōbīscŭm|30|||contr.|
nocens|nŏcens=nŏcēns|14|nŏcēnt||entis|
noceo|nŏcĕo|18|nŏcŭ|nŏcĭt|es, ere, nocui, nocitum|
noctu|noctū=nōctū|30|||adv.|
noctua|noctŭa=nōctŭa|0|||ae, f.|
nocturnus|nocturnus=nōctūrnus|11|||a, um|
nodus|nōdus|1|||i, m.|
nola|Nōla|0|||ae, f.|
noli|nōlī|30|||ite + inf.|
nolite|nōlĭtĕ|30|||ite + inf.|
nolo|nōlo|19|nōlŭ||non uis, nolle, nolui|
nomen|nōmĕn|7|nōmĭn||inis, n.|
