stomachosus|stomacho_sus, stomacho_sa, stomacho_sum : a
stomachus|stomachus, stomachi_ : m
storea|storea, storeae : f
storia|storia, storiae : f
strages|stra_ge_s, stra_gis : f
stramen|stra_men, stra_minis : n
stramentum|stra_mentum, stra_menti_ : n
stramineus|stra_mineus, stra_minea, stra_mineum : a
strangulo|strangulo_, strangula_re, strangula_vi_, strangula_tum : v1
stratum|stra_tum, stra_ti_ : n
strenuitas|stre_nuita_s, stre_nuita_tis : f
strenuus|stre_nuus, stre_nua, stre_nuum : a
strepito|strepito_, strepita_re, strepita_vi_, strepita_tum : v1
strepitus|strepitus, strepitu_s : m
strepo|strepo_, strepere, strepui_, strepitum : v3
strictura|strictu_ra, strictu_rae : f
strideo|stri_deo_, stri_de_re, stri_di_ : v2
strido|stri_do_, stri_dere, stri_di_ : v3
stridor|stri_dor, stri_do_ris : m
stridulus|stri_dulus, stri_dula, stri_dulum : a
strigilis|strigilis, strigilis : f
strigosus|strigo_sus, strigo_sa, strigo_sum : a
stringo|stringo_, stringere, stri_nxi_, strictum : v3
strix|strix, strigis : f
strophium|strophium, stroph(i)i_ : n
structura|stru_ctu_ra, stru_ctu_rae : f
strues|strue_s, struis : f
struo|struo_, struere, stru_xi_, stru_ctum : v3
studeo|studeo_, stude_re, studui_ : v2
studiosus|studio_sus, studio_sa, studio_sum : a
studium|studium, stud(i)i_ : n
stultitia|stultitia, stultitiae : f
stultus|stultus, stulta, stultum : a
stupefacio|stupefacio_, stupefacere, stupefe_ci_, stupefactum : v3
stupefio|stupefi_o_, stupefieri_, stupefactus sum : v5
stupeo|stupeo_, stupe_re, stupui_ : v2
stupor|stupor, stupo_ris : m
stuppa|stuppa, stuppae : f
stuppeus|stuppeus, stuppea, stuppeum : a
stupro|stupro_, stupra_re, stupra_vi_, stupra_tum : v1
stuprum|stuprum, stupri_ : n
stylus|stylus, styli_ : m
suadeo|sua_deo_, sua_de_re, sua_si_, sua_sum : v2
suasor|sua_sor, sua_so_ris : m
suavidicus|sua_vidicus, sua_vidica, sua_vidicum : a
suaviloquens|sua_viloque_ns, sua_viloquentis : a
suaviolum|sua_violum, sua_violi_ : n
suavior|sua_vior, sua_via_ri_, sua_via_tus sum : v1 dep
suavis|sua_vis, sua_ve : a
suavium|sua_vium, sua_v(i)i_ : n
sub|sub : prep with acc/abl
subcido|subcido_, subcidere, subcidi_ : v3
subclamo|subcla_mo_, subcla_ma_re, subcla_ma_vi_, subcla_ma_tum : v1
subcresco|subcre_sco_, subcre_scere : v3
subcumbo|subcumbo_, subcumbere, subcubui_, subcubitum : v3
subdo|subdo_, subdere, subdidi_, subditum : v3
subdolus|subdolus, subdola, subdolum : a
subduco|subdu_co_, subdu_cere, subdu_xi_, subductum : v3
subductio|subductio_, subductio_nis : f
subedo|subedo_, sube_sse, sube_di_, sube_sum : v3
subeo|subeo_, subi_re, subi_vi_/subii_, subitum : v5
subfero|subfero_, subferre, sustuli_, subla_tum : v5
subfodio|subfodio_, subfodere, subfo_di_, subfossum : v3
subfragatio|subfra_ga_tio_, subfra_ga_tio_nis : f
subfragium|subfra_gium, subfra_g(i)i_ : n
subfundo|subfundo_, subfundere, subfu_di_, subfu_sum : v3
subgero|subgero_, subgerere, subgessi_, subgestum : v3
subicio|su_bicio_, su_bicere, subje_ci_, subjectum : v3
subigo|subigo_, subigere, sube_gi_, suba_ctum : v3
subinde|subinde : adv
subitarius|subita_rius, subita_ria, subita_rium : a
subito|subito_ : adv
subitus|subitus, subita, subitum : a
subjecto|subjecto_, subjecta_re, subjecta_vi_, subjecta_tum : v1
subjectus|subjectus, subjecta, subjectum : a
subjungo|subjungo_, subjungere, subju_nxi_, subju_nctum : v3
sublabor|subla_bor, subla_bi_, subla_psus sum : v3 dep
sublego|sublego_, sublegere, suble_gi_, suble_ctum : v3
sublevo|sublevo_, subleva_re, subleva_vi_, subleva_tum : v1
sublica|sublica, sublicae : f
subligo|subligo_, subliga_re, subliga_vi_, subliga_tum : v1
sublimis|subli_mis, subli_me : a
subluceo|sublu_ceo_, sublu_ce_re : v2
subluo|subluo_, subluere, sublu_tum : v3
sublustris|sublu_stris, sublu_stre : a
submergo|submergo_, submergere, submersi_, submersum : v3
subministro|subministro_, subministra_re, subministra_vi_, subministra_tum : v1
submissus|submissus, submissa, submissum : a
submitto|submitto_, submittere, submi_si_, submissum : v3
submoveo|submoveo_, submove_re, submo_vi_, submo_tum : v2
subnecto|subnecto_, subnectere, subnexui_, subnexum : v3
subnixus|subni_xus, subni_xa, subni_xum : a
subnubilus|subnu_bilus, subnu_bila, subnu_bilum : a
suboles|subole_s, subolis : f
subolesco|subole_sco_, subole_scere : v3
suborior|suborior, subori_ri_, subortus sum : v4 dep
subortus|subortus, subortu_s : m
subpedito|subpedito_, subpedita_re, subpedita_vi_, subpedita_tum : v1
subpeto|subpeto_, subpetere, subpeti_vi_/subpetii_, subpeti_tum : v3
subplementum|subple_mentum, subple_menti_ : n
subpleo|subpleo_, subple_re, subple_vi_, subple_tum : v2
subpono|subpo_no_, subpo_nere, subposui_, subpositum : v3
subporto|subporto_, subporta_re, subporta_vi_, subporta_tum : v1
subprimo|subprimo_, subprimere, subpressi_, subpressum : v3
subremigo|subre_migo_, subre_miga_re, subre_miga_vi_, subre_miga_tum : v1
subrepo|subre_po_, subre_pere, subre_psi_, subre_ptum : v3
subrideo|subri_deo_, subri_de_re, subri_si_ : v2
subrigo|subrigo_, subrigere, subre_xi_, subre_ctum : v3
subripio|subripio_, subripere, subripui_, subreptum : v3
subrubeo|subrubeo_, subrube_re : v2
subruo|subruo_, subruere, subrui_, subrutum : v3
subscribo|subscri_bo_, subscri_bere, subscri_psi_, subscri_ptum : v3
subseco|subseco_, subseca_re, subsecui_, subsectum : v1
subsellium|subsellium, subsell(i)i_ : n
subsequor|subsequor, subsequi_, subsecu_tus sum : v3 dep
subsidiarius|subsidia_rius, subsidia_ria, subsidia_rium : a
subsidium|subsidium, subsid(i)i_ : n
subsido|subsi_do_, subsi_dere, subse_di_, subsessum : v3
subsisto|subsisto_, subsistere, substiti_ : v3
substerno|substerno_, substernere, substra_vi_, substra_tum : v3
substringo|substringo_, substringere, substri_nxi_, substrictum : v3
substructio|substru_ctio_, substru_ctio_nis : f
substruo|substruo_, substruere, substru_xi_, substru_ctum : v3
subsum|subsum, subesse : v5
subsutus|subsu_tus, subsu_ta, subsu_tum : a
subtegmen|subte_gmen, subte_gminis : n
subtemen|subte_men, subte_minis : n
subter|subter : adv
subter|subter : prep with acc/abl
subterfugio|subterfugio_, subterfugere, subterfu_gi_ : v3
subterlabor|subterla_bor, subterla_bi_ : v3 dep
subtexo|subtexo_, subtexere, subtexui_, subtextum : v3
subtilis|subti_lis, subti_le : a
subtraho|subtraho_, subtrahere, subtra_xi_, subtractum : v3
subucula|subu_cula, subu_culae : f
subulcus|subulcus, subulci_ : m
subura|Subu_ra, Subu_rae : f
suburbani|suburba_ni_, suburba_no_rum : mpl
suburbanus|suburba_nus, suburba_na, suburba_num : a
suburgeo|suburgeo_, suburge_re : v2
subvectio|subvectio_, subvectio_nis : f
subvecto|subvecto_, subvecta_re, subvecta_vi_, subvecta_tum : v1
subveho|subveho_, subvehere, subve_xi_, subvectum : v3
subvenio|subvenio_, subveni_re, subve_ni_, subventum : v4
subverto|subverto_, subvertere, subverti_, subversum : v3
subvexus|subvexus, subvexa, subvexum : a
subvolo|subvolo_, subvola_re, subvola_vi_, subvola_tum : v1
subvolvo|subvolvo_, subvolvere : v3
succedo|succe_do_, succe_dere, successi_, successum : v3
succendo|succendo_, succendere, succendi_, succe_nsum : v3
succenseo|succe_nseo_, succe_nse_re, succe_nsui_, succe_nsum : v2
successor|successor, successo_ris : m
successus|successus, successu_s : m
succido|succido_, succidere, succidi_ : v3
succido|succi_do_, succi_dere, succi_di_, succi_sum : v3
succiduus|succiduus, succidua, succiduum : a
succingo|succingo_, succingere, succi_nxi_, succi_nctum : v3
succlamatio|succla_ma_tio_, succla_ma_tio_nis : f
succlamo|succla_mo_, succla_ma_re, succla_ma_vi_, succla_ma_tum : v1
succresco|succre_sco_, succre_scere : v3
succumbo|succumbo_, succumbere, succubui_, succubitum : v3
succurro|succurro_, succurrere, succurri_, succursum : v3
succutio|succutio_, succutere, succussi_, succussum : v3
sucus|su_cus, su_ci_ : m
sudarium|su_da_rium, su_da_r(i)i_ : n
sudis|sudis, sudis : f
sudo|su_do_, su_da_re, su_da_vi_, su_da_tum : v1
sudor|su_dor, su_do_ris : m
sudus|su_dus, su_da, su_dum : a
suesco|sue_sco_, sue_scere, sue_vi_, sue_tum : v3
suetus|sue_tus, sue_ta, sue_tum : a
suffero|suffero_, sufferre, sustuli_, subla_tum : v5
sufficio|sufficio_, sufficere, suffe_ci_, suffectum : v3
suffigo|suffi_go_, suffi_gere, suffi_xi_, suffi_xum : v3
suffimen|suffi_men, suffi_minis : n
suffimentum|suffi_mentum, suffi_menti_ : n
suffio|suffio_, suffi_re, suffi_vi_/suffii_, suffi_tum : v4
sufflo|sufflo_, suffla_re, suffla_vi_, suffla_tum : v1
suffodio|suffodio_, suffodere, suffo_di_, suffossum : v3
suffragatio|suffra_ga_tio_, suffra_ga_tio_nis : f
suffragium|suffra_gium, suffra_g(i)i_ : n
suffragor|suffra_gor, suffra_ga_ri_, suffra_ga_tus sum : v1 dep
suffugium|suffugium, suffug(i)i_ : n
suffulcio|suffulcio_, suffulci_re, suffulsi_, suffultum : v4
suffundo|suffundo_, suffundere, suffu_di_, suffu_sum : v3
suggero|suggero_, suggerere, suggessi_, suggestum : v3
suggestus|suggestus, suggestu_s : m
suggillo|suggillo_, suggilla_re, suggilla_vi_, suggilla_tum : v1
sugillo|su_gillo_, su_gilla_re, su_gilla_vi_, su_gilla_tum : v1
sugo|su_go_, su_gere, su_xi_, su_ctum : v3
suillus|suillus, suilla, suillum : a
sulco|sulco_, sulca_re, sulca_vi_, sulca_tum : v1
sulcus|sulcus, sulci_ : m
sulfur|sulfur, sulfuris : n
sulphur|sulphur, sulphuris : n
sulphureus|sulphureus, sulphurea, sulphureum : a
sulpur|sulpur, sulpuris : n
sulpureus|sulpureus, sulpurea, sulpureum : a
sum|sum, esse, fui_ : v5
summa|summa, summae : f
summatim|summa_tim : adv
summe|summe_ : adv
summus|summus, summa, summum : a
sumo|su_mo_, su_mere, su_mpsi_, su_mptum : v3
sumptuarius|su_mptua_rius, su_mptua_ria, su_mptua_rium : a
sumptuosus|su_mptuo_sus, su_mptuo_sa, su_mptuo_sum : a
sumptus|su_mptus, su_mptu_s : m
suo|suo_, suere, sui_, su_tum : v3
suovetaurilia|suovetauri_lia, suovetauri_lium : npl
supellex|supellex, supellectilis : f
super|super : adv
super|super : prep with acc/abl
supera|supera, supero_rum : npl
superabilis|supera_bilis, supera_bile : a
superaddo|superaddo_, superaddere, superaddidi_, superadditum : v3
superator|supera_tor, supera_to_ris : m
superbia|superbia, superbiae : f
superbio|superbio_, superbi_re : v4
superbus|superbus, superba, superbum : a
supercilium|supercilium, supercil(i)i_ : n
superemineo|supere_mineo_, supere_mine_re : v2
superfluo|superfluo_, superfluere, superflu_xi_ : v3
superfundo|superfundo_, superfundere, superfu_di_, superfu_sum : v3
supergredior|supergredior, supergredi_, supergressus sum : v3 dep
superi|superi_, supero_rum : mpl
superimmineo|superimmineo_, superimmine_re : v2
superimpono|superimpo_no_, superimpo_nere, superimposui_, superimpositum : v3
superincidens|superincide_ns, superincidentis : a
superincubans|superincuba_ns, superincubantis : a
superincumbo|superincumbo_, superincumbere, superincubui_ : v3
superinicio|superinicio_, superinicere, superinje_ci_, superinjectum : v3
superinsterno|superi_nsterno_, superi_nsternere, superi_nstra_vi_, superi_nstra_tum : v3
superior|superior, superius : a
superjacio|superjacio_, superjacere, superje_ci_, superjectum/superjactum : v3
superne|superne_ : adv
supernus|supernus, superna, supernum : a
supero|supero_, supera_re, supera_vi_, supera_tum : v1
superoccupo|superoccupo_, superoccupa_re, superoccupa_vi_, superoccupa_tum : v1
superpendens|superpende_ns, superpendentis : a
superpono|superpo_no_, superpo_nere, superposui_, superpositum : v3
superscando|superscando_, superscandere : v3
supersedeo|supersedeo_, supersede_re, superse_di_, supersessum : v2
supersterno|supersterno_, supersternere, superstra_vi_, superstra_tum : v3
superstes|superstes, superstitis : a
superstitio|superstitio_, superstitio_nis : f
superstitiosus|superstitio_sus, superstitio_sa, superstitio_sum : a
supersto|supersto_, supersta_re, supersta_vi_, supersta_tum : v1
supersum|supersum, superesse, superfui_ : v5
superus|superus, supera, superum : a
supervacaneus|supervaca_neus, supervaca_nea, supervaca_neum : a
supervacuus|supervacuus, supervacua, supervacuum : a
supervado|superva_do_, superva_dere : v3
supervehor|supervehor, supervehi_, supervectus sum : v3 dep
supervenio|supervenio_, superveni_re, superve_ni_, superventum : v4
supervolito|supervolito_, supervolita_re, supervolita_vi_, supervolita_tum : v1
supervolo|supervolo_, supervola_re, supervola_vi_, supervola_tum : v1
supino|supi_no_, supi_na_re, supi_na_vi_, supi_na_tum : v1
supinus|supi_nus, supi_na, supi_num : a
suppedito|suppedito_, suppedita_re, suppedita_vi_, suppedita_tum : v1
suppeto|suppeto_, suppetere, suppeti_vi_/suppetii_, suppeti_tum : v3
supplementum|supple_mentum, supple_menti_ : n
suppleo|suppleo_, supple_re, supple_vi_, supple_tum : v2
supplex|supplex, supplicis : a
supplicatio|supplica_tio_, supplica_tio_nis : f
suppliciter|suppliciter : adv
supplicium|supplicium, supplic(i)i_ : n
supplico|supplico_, supplica_re, supplica_vi_, supplica_tum : v1
suppono|suppo_no_, suppo_nere, supposui_, suppositum : v3
supporto|supporto_, supporta_re, supporta_vi_, supporta_tum : v1
supprimo|supprimo_, supprimere, suppressi_, suppressum : v3
supra|supra_ : prep with acc
suprascando|supra_scando_, supra_scandere : v3
suprema|supre_ma, supre_mo_rum : npl
supremus|supre_mus, supre_ma, supre_mum : a
sura|su_ra, su_rae : f
surculus|surculus, surculi_ : m
surditas|surdita_s, surdita_tis : f
surdus|surdus, surda, surdum : a
surgo|surgo_, surgere, surre_xi_, surre_ctum : v3
surrepo|surre_po_, surre_pere, surre_psi_, surre_ptum : v3
surrigo|surrigo_, surrigere, surre_xi_, surre_ctum : v3
surripio|surripio_, surripere, surripui_, surreptum : v3
sursum|su_rsum : adv
sus|su_s, suis : m/f
suscipio|suscipio_, suscipere, susce_pi_, susceptum : v3
suscito|suscito_, suscita_re, suscita_vi_, suscita_tum : v1
suspectus|suspectus, suspectu_s : m
suspendium|suspendium, suspend(i)i_ : n
suspendo|suspendo_, suspendere, suspendi_, suspensum : v3
suspensus|suspe_nsus, suspe_nsa, suspe_nsum : a
suspicax|suspica_x, suspica_cis : a
suspicio|suspicio_, suspicere, suspexi_, suspectum : v3
suspicio|suspi_cio_, suspi_cio_nis : f
suspicor|suspicor, suspica_ri_, suspica_tus sum : v1 dep
suspiratus|suspi_ra_tus, suspi_ra_tu_s : m
suspiritus|suspi_ritus, suspi_ritu_s : m
suspirium|suspi_rium, suspi_r(i)i_ : n
suspiro|suspi_ro_, suspi_ra_re, suspi_ra_vi_, suspi_ra_tum : v1
sustento|sustento_, sustenta_re, sustenta_vi_, sustenta_tum : v1
sustineo|sustineo_, sustine_re, sustinui_, sustentum : v2
sustollo|sustollo_, sustollere : v3
susurro|susurro_, susurra_re, susurra_vi_, susurra_tum : v1
susurrus|susurrus, susurri_ : m
susurrus|susurrus, susurra, susurrum : a
sutilis|su_tilis, su_tile : a
sutor|su_tor, su_to_ris : m
sutura|su_tu_ra, su_tu_rae : f
suus|suus, sua, suum : a
syllaba|syllaba, syllabae : f
symphonia|sympho_nia, sympho_niae : f
tabella|tabella, tabellae : f
tabellarius|tabella_rius, tabella_r(i)i_ : m
tabeo|ta_beo_, ta_be_re : v2
taberna|taberna, tabernae : f
tabernaculum|taberna_culum, taberna_culi_ : n
tabes|ta_be_s, ta_bis : f
tabesco|ta_be_sco_, ta_be_scere, ta_bui_ : v3
tabidus|ta_bidus, ta_bida, ta_bidum : a
tabificus|ta_bificus, ta_bifica, ta_bificum : a
tabitudo|ta_bitu_do_, ta_bitu_dinis : f
tabula|tabula, tabulae : f
tabularium|tabula_rium, tabula_r(i)i_ : n
tabulatio|tabula_tio_, tabula_tio_nis : f
tabulatum|tabula_tum, tabula_ti_ : n
tabum|ta_bum, ta_bi_ : n
taceo|taceo_, tace_re, tacui_, tacitum : v2
taciturnitas|taciturnita_s, taciturnita_tis : f
taciturnus|taciturnus, taciturna, taciturnum : a
tacitus|tacitus, tacita, tacitum : a
tactilis|ta_ctilis, ta_ctile : a
tactus|ta_ctus, ta_ctu_s : m
taeda|taeda, taedae : f
taedet|taedet, taede_re, taeduit, taesum est : v2 impers
taedifer|taedifer, taedifera, taediferum : a
taedium|taedium, taed(i)i_ : n
taenia|taenia, taeniae : f
taeter|taeter, taetra, taetrum : a
talaria|ta_la_ria, ta_la_rium : npl
talaris|ta_la_ris, ta_la_re : a
talea|ta_lea, ta_leae : f
talentum|talentum, talenti_ : n
talis|ta_lis, ta_le : a
talpa|talpa, talpae : f
talus|ta_lus, ta_li_ : m
tam|tam : adv
tamen|tamen : conj
tametsi|tametsi_ : conj
tamquam|tamquam : adv
tandem|tandem : adv
tango|tango_, tangere, tetigi_, ta_ctum : v3
tanquam|tanquam : adv
tantillus|tantillus, tantilla, tantillum : a
tantisper|tanti_sper : adv
tantopere|tantopere : adv
tantulus|tantulus, tantula, tantulum : a
tantum|tantum : adv
tantummodo|tantummodo : adv
tantundem|tantundem, tanti_dem : n
tantus|tantus, tanta, tantum : a
tantusdem|tantusdem, tantadem, tantundem : a
tapes|tape_s, tape_tis : m
tapete|tape_te, tape_tis : n
tapetum|tape_tum, tape_ti_ : n
tardesco|tarde_sco_, tarde_scere : v3
tardipes|tardipe_s, tardipedis : a
tarditas|tardita_s, tardita_tis : f
tardo|tardo_, tarda_re, tarda_vi_, tarda_tum : v1
tardus|tardus, tarda, tardum : a
tartara|Tartara, Tartaro_rum : npl
tartareus|Tartareus, Tartarea, Tartareum : a
tartarus|Tartarus, Tartari_ : m
taurea|taurea, taureae : f
taureus|taureus, taurea, taureum : a
tauriformis|tauriformis, tauriforme : a
taurinus|tauri_nus, tauri_na, tauri_num : a
taurus|taurus, tauri_ : m
taxus|taxus, taxi_ : f
tectum|te_ctum, te_cti_ : n
tegimen|tegimen, tegiminis : n
tego|tego_, tegere, te_xi_, te_ctum : v3
tegula|te_gula, te_gulae : f
tela|te_la, te_lae : f
tellus|tellu_s, tellu_ris : f
telum|te_lum, te_li_ : n
temerarius|temera_rius, temera_ria, temera_rium : a
temere|temere : adv
temeritas|temerita_s, temerita_tis : f
temero|temero_, temera_re, temera_vi_, temera_tum : v1
temetum|te_me_tum, te_me_ti_ : n
temno|temno_, temnere : v3
temo|te_mo_, te_mo_nis : m
temperans|tempera_ns, temperantis : a
temperantia|temperantia, temperantiae : f
temperatus|tempera_tus, tempera_ta, tempera_tum : a
temperi|temperi_ : adv
temperies|temperie_s, temperie_i_ : f
tempero|tempero_, tempera_re, tempera_vi_, tempera_tum : v1
tempestas|tempesta_s, tempesta_tis : f
tempestivus|tempesti_vus, tempesti_va, tempesti_vum : a
templum|templum, templi_ : n
tempori|tempori_ : adv
tempto|tempto_, tempta_re, tempta_vi_, tempta_tum : v1
tempus|tempus, temporis : n
temulentus|te_mulentus, te_mulenta, te_mulentum : a
tenacitas|tena_cita_s, tena_cita_tis : f
tenax|tena_x, tena_cis : a
tendo|tendo_, tendere, tetendi_, tentum/te_nsum : v3
tenebrae|tenebrae, tenebra_rum : fpl
tenebricosus|tenebrico_sus, tenebrico_sa, tenebrico_sum : a
tenellulus|tenellulus, tenellula, tenellulum : a
tenellus|tenellus, tenella, tenellum : a
teneo|teneo_, tene_re, tenui_, tentum : v2
tener|tener, tenera, tenerum : a
tenor|tenor, teno_ris : m
tensa|te_nsa, te_nsae : f
tentabundus|tenta_bundus, tenta_bunda, tenta_bundum : a
tentamen|tenta_men, tenta_minis : n
tentamentum|tenta_mentum, tenta_menti_ : n
tento|tento_, tenta_re, tenta_vi_, tenta_tum : v1
tentorium|tento_rium, tento_r(i)i_ : n
tenuis|tenuis, tenue : a
tenuo|tenuo_, tenua_re, tenua_vi_, tenua_tum : v1
tenus|tenus : prep with abl
tepefacio|tepefacio_, tepefacere, tepefe_ci_, tepefactum : v3
tepeo|tepeo_, tepe_re : v2
tepesco|tepe_sco_, tepe_scere, tepui_ : v3
tepidarium|tepida_rium, tepida_r(i)i_ : n
tepidus|tepidus, tepida, tepidum : a
tepor|tepor, tepo_ris : m
ter|ter : adv
terebinthus|terebinthus, terebinthi_ : f
terebro|terebro_, terebra_re, terebra_vi_, terebra_tum : v1
teres|teres, teretis : a
tergeminus|tergeminus, tergemina, tergeminum : a
tergeo|tergeo_, terge_re, tersi_, tersum : v2
tergiversor|tergiversor, tergiversa_ri_, tergiversa_tus sum : v1 dep
tergo|tergo_, tergere, tersi_, tersum : v3
tergum|tergum, tergi_ : n
tergus|tergus, tergoris : n
terminalia|Termina_lia, Termina_lium : npl
terminatio|termina_tio_, termina_tio_nis : f
termino|termino_, termina_re, termina_vi_, termina_tum : v1
terminus|terminus, termini_ : m
terni|terni_, ternae, terna : a
tero|tero_, terere, tri_vi_, tri_tum : v3
terra|terra, terrae : f
terrenus|terre_nus, terre_na, terre_num : a
terreo|terreo_, terre_re, terrui_, territum : v2
terrestris|terrestris, terrestre : a
terreus|terreus, terrea, terreum : a
terribilis|terribilis, terribile : a
terrifico|terrifico_, terrifica_re, terrifica_vi_, terrifica_tum : v1
terrificus|terrificus, terrifica, terrificum : a
terrigena|terrigena, terrigenae : m
terriloquus|terriloquus, terriloqua, terriloquum : a
territo|territo_, territa_re, territa_vi_, territa_tum : v1
terror|terror, terro_ris : m
tersus|tersus, tersa, tersum : a
tertium|tertium : adv
tertius|tertius, tertia, tertium : a
tessera|tessera, tesserae : f
testa|testa, testae : f
testamentum|testa_mentum, testa_menti_ : n
testatio|testa_tio_, testa_tio_nis : f
testatus|testa_tus, testa_ta, testa_tum : a
testificor|testificor, testifica_ri_, testifica_tus sum : v1 dep
testimonium|testimo_nium, testimo_n(i)i_ : n
testis|testis, testis : m/f
testis|testis, testis : m
testor|testor, testa_ri_, testa_tus sum : v1 dep
testu|testu_ : n indec
testudineus|testu_dineus, testu_dinea, testu_dineum : a
testudo|testu_do_, testu_dinis : f
testum|testum, testi_ : n
tetrarches|tetrarche_s, tetrarchae : m
texo|texo_, texere, texui_, textum : v3
textilis|textilis, textile : a
textor|textor, texto_ris : m
textum|textum, texti_ : n
textura|textu_ra, textu_rae : f
thalamus|thalamus, thalami_ : m
theatralis|thea_tra_lis, thea_tra_le : a
theatrum|thea_trum, thea_tri_ : n
thermae|thermae, therma_rum : fpl
thesaurus|the_saurus, the_sauri_ : m
thiasus|thiasus, thiasi_ : m
tholus|tholus, tholi_ : m
thorax|tho_ra_x, tho_ra_cis : m
thrax|Thra_x, Thra_cis : m
thronus|thronus, throni_ : m
thus|thu_s, thu_ris : n
thymbra|thymbra, thymbrae : f
thymum|thymum, thymi_ : n
thynnus|thynnus, thynni_ : m
thyrsus|thyrsus, thyrsi_ : m
tiara|tia_ra, tia_rae : f
tiaras|tia_ra_s, tia_rae : m
tibia|ti_bia, ti_biae : f
tibicen|ti_bi_cen, ti_bi_cinis : m
tibicina|ti_bi_cina, ti_bi_cinae : f
tigillum|tigillum, tigilli_ : n
tignum|tignum, tigni_ : n
tigris|tigris, tigris : m/f
tigris|tigris, tigridis : m/f
tilia|tilia, tiliae : f
timeo|timeo_, time_re, timui_ : v2
timidus|timidus, timida, timidum : a
timor|timor, timo_ris : m
tinctilis|ti_nctilis, ti_nctile : a
tinctus|ti_nctus, ti_nctu_s : m
tinea|tinea, tineae : f
tingo|tingo_, tingere, ti_nxi_, ti_nctum : v3
tinguo|tinguo_, tinguere, ti_nxi_, ti_nctum : v3
tinnitus|tinni_tus, tinni_tu_s : m
tinnulus|tinnulus, tinnula, tinnulum : a
tintinno|tintinno_, tintinna_re, tintinna_vi_, tintinna_tum : v1
tintino|tintino_, tintina_re, tintina_vi_, tintina_tum : v1
tinus|ti_nus, ti_ni_ : m
tiro|ti_ro_, ti_ro_nis : m
tirocinium|ti_ro_cinium, ti_ro_cin(i)i_ : n
titillo|ti_tillo_, ti_tilla_re, ti_tilla_vi_, ti_tilla_tum : v1
titubo|titubo_, tituba_re, tituba_vi_, tituba_tum : v1
titulus|titulus, tituli_ : m
tofus|to_fus, to_fi_ : m
toga|toga, togae : f
togatus|toga_tus, toga_ta, toga_tum : a
tolerabilis|tolera_bilis, tolera_bile : a
tolero|tolero_, tolera_re, tolera_vi_, tolera_tum : v1
tollo|tollo_, tollere, sustuli_, subla_tum : v3
tondeo|tondeo_, tonde_re, totondi_, to_nsum : v2
tonitrus|tonitrus, tonitru_s : m
tono|tono_, tona_re, tonui_, tonitum : v1
tonsa|to_nsa, to_nsae : f
tonsura|to_nsu_ra, to_nsu_rae : f
tophus|to_phus, to_phi_ : m
tormentum|tormentum, tormenti_ : n
tornus|tornus, torni_ : m
torosus|toro_sus, toro_sa, toro_sum : a
torpeo|torpeo_, torpe_re : v2
torpesco|torpe_sco_, torpe_scere, torpui_ : v3
torpidus|torpidus, torpida, torpidum : a
torpor|torpor, torpo_ris : m
torquatus|torqua_tus, torqua_ta, torqua_tum : a
torqueo|torqueo_, torque_re, torsi_, tortum : v2
torques|torque_s, torquis : m/f
torrens|torre_ns, torrentis : m
torrens|torre_ns, torrentis : a
torreo|torreo_, torre_re, torrui_, tostum : v2
torresco|torre_sco_, torre_scere : v3
torridus|torridus, torrida, torridum : a
torris|torris, torris : m
tortilis|tortilis, tortile : a
tortor|tortor, torto_ris : m
tortuosus|tortuo_sus, tortuo_sa, tortuo_sum : a
tortus|tortus, torta, tortum : a
torus|torus, tori_ : m
torvus|torvus, torva, torvum : a
tot|tot : a indec
totidem|totidem : a indec
totiens|totie_ns : adv
toties|totie_s : adv
totus|to_tus, to_ta, to_tum : a
toxicum|toxicum, toxici_ : n
trabalis|traba_lis, traba_le : a
trabea|trabea, trabeae : f
trabes|trabe_s, trabis : f
trabs|trabs, trabis : f
tractabilis|tracta_bilis, tracta_bile : a
tractatio|tracta_tio_, tracta_tio_nis : f
tractim|tractim : adv
tracto|tracto_, tracta_re, tracta_vi_, tracta_tum : v1
tractus|tractus, tractu_s : m
trado|tra_do_, tra_dere, tra_didi_, tra_ditum : v3
traduco|tra_du_co_, tra_du_cere, tra_du_xi_, tra_ductum : v3
tragicus|tragicus, tragici_ : m
tragicus|tragicus, tragica, tragicum : a
tragoedia|tragoedia, tragoediae : f
tragoedus|tragoedus, tragoedi_ : m
tragula|tra_gula, tra_gulae : f
trahea|trahea, traheae : f
traho|traho_, trahere, tra_xi_, tractum : v3
traicio|tra_icio_, tra_icere, tra_ie_ci_, tra_iectum : v3
trajectus|tra_jectus, tra_jectu_s : m
trames|tra_mes, tra_mitis : m
trano|tra_no_, tra_na_re, tra_na_vi_, tra_na_tum : v1
tranquillitas|tranquillita_s, tranquillita_tis : f
tranquillum|tranquillum, tranquilli_ : n
tranquillus|tranquillus, tranquilla, tranquillum : a
trans|tra_ns : prep with acc
transabeo|tra_nsabeo_, tra_nsabi_re, tra_nsabii_ : v5
transadigo|tra_nsadigo_, tra_nsadigere, tra_nsade_gi_, tra_nsada_ctum : v3
transcendo|tra_nscendo_, tra_nscendere, tra_nscendi_, tra_nsce_nsum : v3
transcribo|tra_nscri_bo_, tra_nscri_bere, tra_nscri_psi_, tra_nscri_ptum : v3
transcurro|tra_nscurro_, tra_nscurrere, tra_nscurri_/tra_nscucurri_, tra_nscursum : v3
